"y2_hhid","reg","dis","ward","id","con","ccm_leg10","split_leg10","ccm_prez10","split_prez10"
"0303014001024001","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0303014001027801","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0303014001031601","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0303014001031901","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0303014001031902","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0303014001035901","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0303023303001401","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0303023303002201","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0303023303003801","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0303023303003806","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0303023303003807","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0303023303004801","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0303023303005201","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0303023303005501","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0303023303006401","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0304002001004401","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0304002001011501","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0304002001017501","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0304002001019301","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0304002001019306","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0304002001041901","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0304002001048301","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0304002001048304","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0304002001062801","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0304002001093601","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0304014003008101","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0304014003008102","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0304014003008901","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0304014003029701","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0304014003032001","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0304014003032601","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0304014003049501","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0304014003058501","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0304014003065001","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0304031003002401","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0304031003002405","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0304031003011401","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0304031003011403","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0304031003011901","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0304031003015901","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0304031003015907","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0304031003017201","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0304031003021001","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0304031003024001","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0304031003027001","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0305004002006801","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0305004002009202","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0305004002017501","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0305004002017502","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0305004002018801","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0305004002030001","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0305004002032201","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0305004002041101","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0305004002065201","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0305010004010501","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0305010004021901","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0305010004021905","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0305010004035101","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0305010004047001","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0305010004057401","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0305010004057402","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0305010004068501","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0305010004070801","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0305010004080301","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0305013005002801","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0305013005004201","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0305013005004401","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0305013005004404","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0305013005004406","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0305013005010301","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0305013005011501","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0305013005011502","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0305013005011507","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0305013005012401","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0305013005017501","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0305013005017503","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0305013005023101","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0401015002000601","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0401015002003001","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0401015002015801","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0401015002039901","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0401015002041201","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0401015002044001","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0401015002045401","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0401015002054301","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0401027004035001","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,69.4,1,70.56
"0401027004048701","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,69.4,1,70.56
"0401027004085401","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,69.4,1,70.56
"0401027004118901","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,69.4,1,70.56
"0401027004134301","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,69.4,1,70.56
"0401027004134304","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,69.4,1,70.56
"0401027004142101","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,69.4,1,70.56
"0402004005004401","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402004005004402","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402004005011201","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402004005011501","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402004005012401","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402004005019301","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402004005031701","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402004005031703","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402004005041901","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402004005041903","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402004005048301","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402008352000201","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0402008352000203","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0402008352000901","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0402008352001501","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0402008352001601","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0402008352002301","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0402008352002901","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0402008352003501","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0402008352005001","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0402012002008401","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402012002008701","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402012002018701","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402012002022601","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402012002028701","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402012002030001","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402012002032901","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402012002032906","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0402012002040301","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0403009003000901","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0403009003003001","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0403009003004101","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0403009003007001","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0403009003007002","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0403009003010701","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0403009003010704","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0403009003016801","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0403009003016804","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0403009003027001","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0403009003039901","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0403034001005401","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0403034001006501","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0403034001007701","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0403034001009301","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0403034001015701","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0403034001015703","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0403034001015705","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0403034001017601","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0403034001017602","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0403034001020201","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0403034001035101","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0404024003005001","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0404024003006401","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0404024003007501","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0404024003007901","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0404024003009601","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0404024003012301","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0404024003012901","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0404024003014901","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0405002005000501","TANGA","PANGANI","BWENI",794,"PANGANI",1,31.29,1,49.02
"0405002005000601","TANGA","PANGANI","BWENI",794,"PANGANI",1,31.29,1,49.02
"0405002005004502","TANGA","PANGANI","BWENI",794,"PANGANI",1,31.29,1,49.02
"0405002005004701","TANGA","PANGANI","BWENI",794,"PANGANI",1,31.29,1,49.02
"0405002005004801","TANGA","PANGANI","BWENI",794,"PANGANI",1,31.29,1,49.02
"0405002005005602","TANGA","PANGANI","BWENI",794,"PANGANI",1,31.29,1,49.02
"0405002005005603","TANGA","PANGANI","BWENI",794,"PANGANI",1,31.29,1,49.02
"0405002005006001","TANGA","PANGANI","BWENI",794,"PANGANI",1,31.29,1,49.02
"0405010004001601","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0405010004003501","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0405010004003503","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0405010004004501","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0405010004005001","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0405010004008401","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0405010004008801","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0405010004011001","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0405010004014801","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0405010004014803","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0406003001004401","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0406003001028501","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0406003001034701","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0406003001035101","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0406003001039601","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0406003001089501","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0406003001094101","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0406003001094103","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0406003001108301","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0406003001108305","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0406017003005501","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,56.38,1,65.08
"0406017003011401","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,56.38,1,65.08
"0406017003011602","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,56.38,1,65.08
"0406017003016802","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,56.38,1,65.08
"0406017003030301","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,56.38,1,65.08
"0406017003032801","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,56.38,1,65.08
"0406017003040701","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,56.38,1,65.08
"0406019002017601","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,56.38,1,65.08
"0406019002033901","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,56.38,1,65.08
"0406019002033902","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,56.38,1,65.08
"0406019002044601","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,56.38,1,65.08
"0406019002053201","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,56.38,1,65.08
"0406019002054701","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,56.38,1,65.08
"0406019002060401","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,56.38,1,65.08
"0406019002067301","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,56.38,1,65.08
"0406019002078601","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,56.38,1,65.08
"0407011002003201","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.1,1,84.65
"0407011002003901","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.1,1,84.65
"0407011002003902","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.1,1,84.65
"0407011002003904","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.1,1,84.65
"0407011002012301","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.1,1,84.65
"0407011002013001","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.1,1,84.65
"0407011002019001","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.1,1,84.65
"0407011002026101","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.1,1,84.65
"0407011002031402","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.1,1,84.65
"0407011002032401","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.1,1,84.65
"0407011002032403","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.1,1,84.65
"0501008005026101","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,71.1,1,68.56
"0501008005035801","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,71.1,1,68.56
"0501008005072901","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,71.1,1,68.56
"0501008005076901","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,71.1,1,68.56
"0501008005122901","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,71.1,1,68.56
"0501008005132701","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,71.1,1,68.56
"0501008005134001","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,71.1,1,68.56
"0501008005137201","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,71.1,1,68.56
"0501034002006601","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,89.3,1,78.64
"0501034002007801","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,89.3,1,78.64
"0501034002007803","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,89.3,1,78.64
"0501034002023701","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,89.3,1,78.64
"0501034002028001","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,89.3,1,78.64
"0501034002034501","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,89.3,1,78.64
"0501034002039601","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,89.3,1,78.64
"0501034002044601","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,89.3,1,78.64
"0501034002044603","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,89.3,1,78.64
"0501034002045701","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,89.3,1,78.64
"0502018007003801","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,62.5,1,65.98
"0502018007018002","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,62.5,1,65.98
"0502018007030801","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,62.5,1,65.98
"0502018007041101","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,62.5,1,65.98
"0502018007051601","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,62.5,1,65.98
"0502018007051604","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,62.5,1,65.98
"0502018007051605","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,62.5,1,65.98
"0502018007056401","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,62.5,1,65.98
"0502018007059501","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,62.5,1,65.98
"0502018007064901","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,62.5,1,65.98
"0503008321001201","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,5.52,1,28.77
"0503008321001301","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,5.52,1,28.77
"0503008321001601","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,5.52,1,28.77
"0503008321002401","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,5.52,1,28.77
"0503008321004001","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,5.52,1,28.77
"0503008321004701","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,5.52,1,28.77
"0503008321005301","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,5.52,1,28.77
"0503008321005302","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,5.52,1,28.77
"0503008321005304","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,5.52,1,28.77
"0503008321005901","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,5.52,1,28.77
"0503010001007102","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,5.52,1,28.77
"0503010001021201","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,5.52,1,28.77
"0503010001024101","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,5.52,1,28.77
"0503010001045901","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,5.52,1,28.77
"0503010001045902","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,5.52,1,28.77
"0503010001060401","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,5.52,1,28.77
"0503010001075401","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,5.52,1,28.77
"0503010001088601","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,5.52,1,28.77
"0503010001117901","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,5.52,1,28.77
"0504005303000601","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,100,1,61.28
"0504005303000801","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,100,1,61.28
"0504005303000806","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,100,1,61.28
"0504005303001101","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,100,1,61.28
"0504005303001301","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,100,1,61.28
"0504005303001303","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,100,1,61.28
"0504005303004701","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,100,1,61.28
"0504005303005001","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,100,1,61.28
"0504005303005401","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,100,1,61.28
