"","y2_hhid","reg","dis","ward","id","con","ccm_prez05","split_prez05"
"1947","1102028002026301","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1948","1102028002029701","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1949","1102028002033601","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1950","1102028002051101","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1951","1102028002055801","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1952","1102028002065601","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1953","1102028002065603","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1954","1102028005004801","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1955","1102028005004803","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1956","1102028005007801","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1957","1102028005013701","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1958","1102028005013704","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1959","1102028005014801","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1960","1102028005014803","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1961","1102028005023501","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1962","1102028005060301","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1963","1102028005063201","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1964","1102028005071001","IRINGA","MUFINDI","MTWANGO",146,"MUFINDI KUSINI",1,94
"1965","1103011306000401","IRINGA","MAKETE","MATAMBA",141,"MAKETE",1,94.2
"1966","1103011306002901","IRINGA","MAKETE","MATAMBA",141,"MAKETE",1,94.2
"1967","1103011306003901","IRINGA","MAKETE","MATAMBA",141,"MAKETE",1,94.2
"1968","1103011306006501","IRINGA","MAKETE","MATAMBA",141,"MAKETE",1,94.2
"1969","1103011306008401","IRINGA","MAKETE","MATAMBA",141,"MAKETE",1,94.2
"1970","1103011306008801","IRINGA","MAKETE","MATAMBA",141,"MAKETE",1,94.2
"1971","1103011306010401","IRINGA","MAKETE","MATAMBA",141,"MAKETE",1,94.2
"1972","1103011306011401","IRINGA","MAKETE","MATAMBA",141,"MAKETE",1,94.2
"1973","1104001001000401","IRINGA","NJOMBE","NJOMBE MJINI",150,"NJOMBE KUSINI",1,85.1
"1974","1104001001009401","IRINGA","NJOMBE","NJOMBE MJINI",150,"NJOMBE KUSINI",1,85.1
"1975","1104001001017801","IRINGA","NJOMBE","NJOMBE MJINI",150,"NJOMBE KUSINI",1,85.1
"1976","1104001001019101","IRINGA","NJOMBE","NJOMBE MJINI",150,"NJOMBE KUSINI",1,85.1
"1977","1104001001021201","IRINGA","NJOMBE","NJOMBE MJINI",150,"NJOMBE KUSINI",1,85.1
"1978","1104001001032101","IRINGA","NJOMBE","NJOMBE MJINI",150,"NJOMBE KUSINI",1,85.1
"1979","1104001001041101","IRINGA","NJOMBE","NJOMBE MJINI",150,"NJOMBE KUSINI",1,85.1
"1980","1104001001056701","IRINGA","NJOMBE","NJOMBE MJINI",150,"NJOMBE KUSINI",1,85.1
"1981","1104012003000301","IRINGA","NJOMBE","MTWANGO",151,"MUFINDI KUSINI",1,94
"1982","1104012003000303","IRINGA","NJOMBE","MTWANGO",151,"MUFINDI KUSINI",1,94
"1983","1104012003008001","IRINGA","NJOMBE","MTWANGO",151,"MUFINDI KUSINI",1,94
"1984","1104012003031801","IRINGA","NJOMBE","MTWANGO",151,"MUFINDI KUSINI",1,94
"1985","1104012003032201","IRINGA","NJOMBE","MTWANGO",151,"MUFINDI KUSINI",1,94
"1986","1104012003032202","IRINGA","NJOMBE","MTWANGO",151,"MUFINDI KUSINI",1,94
"1987","1104012003040401","IRINGA","NJOMBE","MTWANGO",151,"MUFINDI KUSINI",1,94
"1988","1104012003053701","IRINGA","NJOMBE","MTWANGO",151,"MUFINDI KUSINI",1,94
"1989","1104012003069601","IRINGA","NJOMBE","MTWANGO",151,"MUFINDI KUSINI",1,94
"1990","1104012003084401","IRINGA","NJOMBE","MTWANGO",151,"MUFINDI KUSINI",1,94
"1991","1105003001001401","IRINGA","LUDEWA","MAWENGI",138,"LUDEWA",1,94.1
"1992","1105003001007301","IRINGA","LUDEWA","MAWENGI",138,"LUDEWA",1,94.1
"1993","1105003001008201","IRINGA","LUDEWA","MAWENGI",138,"LUDEWA",1,94.1
"1994","1105003001010501","IRINGA","LUDEWA","MAWENGI",138,"LUDEWA",1,94.1
"1995","1105003001011601","IRINGA","LUDEWA","MAWENGI",138,"LUDEWA",1,94.1
"1996","1105003001014701","IRINGA","LUDEWA","MAWENGI",138,"LUDEWA",1,94.1
"1997","1105003001015001","IRINGA","LUDEWA","MAWENGI",138,"LUDEWA",1,94.1
"1998","1105003001017701","IRINGA","LUDEWA","MAWENGI",138,"LUDEWA",1,94.1
"1999","1105018002002101","IRINGA","LUDEWA","LUPINGU",139,"LUDEWA",1,94.1
"2000","1105018002004101","IRINGA","LUDEWA","LUPINGU",139,"LUDEWA",1,94.1
"2001","1105018002004401","IRINGA","LUDEWA","LUPINGU",139,"LUDEWA",1,94.1
"2002","1105018002007201","IRINGA","LUDEWA","LUPINGU",139,"LUDEWA",1,94.1
"2003","1105018002008601","IRINGA","LUDEWA","LUPINGU",139,"LUDEWA",1,94.1
"2004","1105018002011601","IRINGA","LUDEWA","LUPINGU",139,"LUDEWA",1,94.1
"2005","1105018002015901","IRINGA","LUDEWA","LUPINGU",139,"LUDEWA",1,94.1
"2006","1105018002022001","IRINGA","LUDEWA","LUPINGU",139,"LUDEWA",1,94.1
"2007","1105019301000201","IRINGA","LUDEWA","LUDEWA",140,"LUDEWA",1,94.1
"2008","1105019301000701","IRINGA","LUDEWA","LUDEWA",140,"LUDEWA",1,94.1
"2009","1105019301000901","IRINGA","LUDEWA","LUDEWA",140,"LUDEWA",1,94.1
"2010","1105019301003001","IRINGA","LUDEWA","LUDEWA",140,"LUDEWA",1,94.1
"2011","1105019301005201","IRINGA","LUDEWA","LUDEWA",140,"LUDEWA",1,94.1
"2012","1105019301006501","IRINGA","LUDEWA","LUDEWA",140,"LUDEWA",1,94.1
"2013","1105019301006701","IRINGA","LUDEWA","LUDEWA",140,"LUDEWA",1,94.1
"2014","1106001013001601","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2015","1106001013002901","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2016","1106001013003501","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2017","1106001013004501","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2018","1106001013004507","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2019","1106001013005001","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2020","1106001013006301","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2021","1106001013007401","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2022","1106001013007501","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2023","1106002331000901","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2024","1106002331001601","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2025","1106002331001605","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2026","1106002331001606","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2027","1106002331003501","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2028","1106002331003503","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2029","1106002331004501","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2030","1106002331004509","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2031","1106002331006301","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2032","1106002331007501","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2033","1106002331008401","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2034","1106002331008405","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2035","1106002331009401","IRINGA","IRINGA URBAN","MTWIVILA",129,"IRINGA MJINI",1,72.8
"2036","1106009307000201","IRINGA","IRINGA URBAN","MWANGATA",130,"IRINGA MJINI",1,72.8
"2037","1106009307000901","IRINGA","IRINGA URBAN","MWANGATA",130,"IRINGA MJINI",1,72.8
"2038","1106009307000909","IRINGA","IRINGA URBAN","MWANGATA",130,"IRINGA MJINI",1,72.8
"2039","1106009307001501","IRINGA","IRINGA URBAN","MWANGATA",130,"IRINGA MJINI",1,72.8
"2040","1106009307001601","IRINGA","IRINGA URBAN","MWANGATA",130,"IRINGA MJINI",1,72.8
"2041","1106009307002901","IRINGA","IRINGA URBAN","MWANGATA",130,"IRINGA MJINI",1,72.8
"2042","1106009307002905","IRINGA","IRINGA URBAN","MWANGATA",130,"IRINGA MJINI",1,72.8
"2043","1106009307003501","IRINGA","IRINGA URBAN","MWANGATA",130,"IRINGA MJINI",1,72.8
"2044","1106009307004501","IRINGA","IRINGA URBAN","MWANGATA",130,"IRINGA MJINI",1,72.8
"2045","1106009307004502","IRINGA","IRINGA URBAN","MWANGATA",130,"IRINGA MJINI",1,72.8
"2046","1106009307005001","IRINGA","IRINGA URBAN","MWANGATA",130,"IRINGA MJINI",1,72.8
"2047","1107006009010601","IRINGA","KILOLO","MAHENGE",135,"KILOLO",1,92.2
"2048","1107006009034201","IRINGA","KILOLO","MAHENGE",135,"KILOLO",1,92.2
"2049","1107006009038901","IRINGA","KILOLO","MAHENGE",135,"KILOLO",1,92.2
"2050","1107006009045201","IRINGA","KILOLO","MAHENGE",135,"KILOLO",1,92.2
"2051","1107006009045801","IRINGA","KILOLO","MAHENGE",135,"KILOLO",1,92.2
"2052","1107006009045802","IRINGA","KILOLO","MAHENGE",135,"KILOLO",1,92.2
"2053","1107006009047901","IRINGA","KILOLO","MAHENGE",135,"KILOLO",1,92.2
"2054","1107006009050901","IRINGA","KILOLO","MAHENGE",135,"KILOLO",1,92.2
"2055","1107006009063701","IRINGA","KILOLO","MAHENGE",135,"KILOLO",1,92.2
"2056","1201003002002801","MBEYA","CHUNYA","MATWIGA",341,"LUPA",NA,NA
"2057","1201003002004201","MBEYA","CHUNYA","MATWIGA",341,"LUPA",NA,NA
"2058","1201003002004401","MBEYA","CHUNYA","MATWIGA",341,"LUPA",NA,NA
"2059","1201003002010302","MBEYA","CHUNYA","MATWIGA",341,"LUPA",NA,NA
"2060","1201003002011501","MBEYA","CHUNYA","MATWIGA",341,"LUPA",NA,NA
"2061","1201003002012401","MBEYA","CHUNYA","MATWIGA",341,"LUPA",NA,NA
"2062","1201003002017502","MBEYA","CHUNYA","MATWIGA",341,"LUPA",NA,NA
"2063","1201003002023101","MBEYA","CHUNYA","MATWIGA",341,"LUPA",NA,NA
"2064","1201007306003901","MBEYA","CHUNYA","MAKONGOROSI",342,"LUPA",NA,NA
"2065","1201007306003902","MBEYA","CHUNYA","MAKONGOROSI",342,"LUPA",NA,NA
"2066","1201007306004101","MBEYA","CHUNYA","MAKONGOROSI",342,"LUPA",NA,NA
"2067","1201007306005701","MBEYA","CHUNYA","MAKONGOROSI",342,"LUPA",NA,NA
"2068","1201007306006601","MBEYA","CHUNYA","MAKONGOROSI",342,"LUPA",NA,NA
"2069","1201007306008301","MBEYA","CHUNYA","MAKONGOROSI",342,"LUPA",NA,NA
"2070","1201007306008501","MBEYA","CHUNYA","MAKONGOROSI",342,"LUPA",NA,NA
"2071","1201007306008801","MBEYA","CHUNYA","MAKONGOROSI",342,"LUPA",NA,NA
"2072","1201007306009801","MBEYA","CHUNYA","MAKONGOROSI",342,"LUPA",NA,NA
"2073","1201012001000401","MBEYA","CHUNYA","IFUMBO",343,"LUPA",NA,NA
"2074","1201012001004001","MBEYA","CHUNYA","IFUMBO",343,"LUPA",NA,NA
"2075","1201012001015501","MBEYA","CHUNYA","IFUMBO",343,"LUPA",NA,NA
"2076","1201012001042201","MBEYA","CHUNYA","IFUMBO",343,"LUPA",NA,NA
"2077","1201012001045201","MBEYA","CHUNYA","IFUMBO",343,"LUPA",NA,NA
"2078","1201012001045202","MBEYA","CHUNYA","IFUMBO",343,"LUPA",NA,NA
"2079","1201012001058101","MBEYA","CHUNYA","IFUMBO",343,"LUPA",NA,NA
"2080","1201012001067901","MBEYA","CHUNYA","IFUMBO",343,"LUPA",NA,NA
"2081","1201012001091501","MBEYA","CHUNYA","IFUMBO",343,"LUPA",NA,NA
"2082","1201018004009201","MBEYA","CHUNYA","MBANGALA",344,"SONGWE",NA,NA
"2083","1201018004009202","MBEYA","CHUNYA","MBANGALA",344,"SONGWE",NA,NA
"2084","1201018004030001","MBEYA","CHUNYA","MBANGALA",344,"SONGWE",NA,NA
"2085","1201018004041101","MBEYA","CHUNYA","MBANGALA",344,"SONGWE",NA,NA
"2086","1201018004090401","MBEYA","CHUNYA","MBANGALA",344,"SONGWE",NA,NA
"2087","1201018004106101","MBEYA","CHUNYA","MBANGALA",344,"SONGWE",NA,NA
"2088","1201018004106104","MBEYA","CHUNYA","MBANGALA",344,"SONGWE",NA,NA
"2089","1201018004117801","MBEYA","CHUNYA","MBANGALA",344,"SONGWE",NA,NA
"2090","1201018004137001","MBEYA","CHUNYA","MBANGALA",344,"SONGWE",NA,NA
"2091","1201018004179201","MBEYA","CHUNYA","MBANGALA",344,"SONGWE",NA,NA
"2092","1201018004179202","MBEYA","CHUNYA","MBANGALA",344,"SONGWE",NA,NA
"2093","1202006003001201","MBEYA","MBEYA RURAL","ILEMBO",355,"MBEYA VIJIJINI",1,83.2
"2094","1202006003001203","MBEYA","MBEYA RURAL","ILEMBO",355,"MBEYA VIJIJINI",1,83.2
"2095","1202006003002301","MBEYA","MBEYA RURAL","ILEMBO",355,"MBEYA VIJIJINI",1,83.2
"2096","1202006003006901","MBEYA","MBEYA RURAL","ILEMBO",355,"MBEYA VIJIJINI",1,83.2
"2097","1202006003011601","MBEYA","MBEYA RURAL","ILEMBO",355,"MBEYA VIJIJINI",1,83.2
"2098","1202006003015401","MBEYA","MBEYA RURAL","ILEMBO",355,"MBEYA VIJIJINI",1,83.2
"2099","1202006003016101","MBEYA","MBEYA RURAL","ILEMBO",355,"MBEYA VIJIJINI",1,83.2
"2100","1202006003019801","MBEYA","MBEYA RURAL","ILEMBO",355,"MBEYA VIJIJINI",1,83.2
"2101","1202006003020002","MBEYA","MBEYA RURAL","ILEMBO",355,"MBEYA VIJIJINI",1,83.2
"2102","1202008001006801","MBEYA","MBEYA RURAL","ISUTO",356,"MBEYA VIJIJINI",1,83.2
"2103","1202008001009201","MBEYA","MBEYA RURAL","ISUTO",356,"MBEYA VIJIJINI",1,83.2
"2104","1202008001009203","MBEYA","MBEYA RURAL","ISUTO",356,"MBEYA VIJIJINI",1,83.2
"2105","1202008001017501","MBEYA","MBEYA RURAL","ISUTO",356,"MBEYA VIJIJINI",1,83.2
"2106","1202008001017503","MBEYA","MBEYA RURAL","ISUTO",356,"MBEYA VIJIJINI",1,83.2
"2107","1202008001018801","MBEYA","MBEYA RURAL","ISUTO",356,"MBEYA VIJIJINI",1,83.2
"2108","1202008001030001","MBEYA","MBEYA RURAL","ISUTO",356,"MBEYA VIJIJINI",1,83.2
"2109","1202008001032201","MBEYA","MBEYA RURAL","ISUTO",356,"MBEYA VIJIJINI",1,83.2
"2110","1202008001041101","MBEYA","MBEYA RURAL","ISUTO",356,"MBEYA VIJIJINI",1,83.2
"2111","1202008001055701","MBEYA","MBEYA RURAL","ISUTO",356,"MBEYA VIJIJINI",1,83.2
"2112","1203003001032001","MBEYA","KYELA","MATEMA",350,"KYELA",1,84.7
"2113","1203003001033901","MBEYA","KYELA","MATEMA",350,"KYELA",1,84.7
"2114","1203003001033902","MBEYA","KYELA","MATEMA",350,"KYELA",1,84.7
"2115","1203003001085701","MBEYA","KYELA","MATEMA",350,"KYELA",1,84.7
"2116","1203003001098101","MBEYA","KYELA","MATEMA",350,"KYELA",1,84.7
"2117","1203003001125101","MBEYA","KYELA","MATEMA",350,"KYELA",1,84.7
"2118","1203003001125103","MBEYA","KYELA","MATEMA",350,"KYELA",1,84.7
"2119","1203003001126601","MBEYA","KYELA","MATEMA",350,"KYELA",1,84.7
"2120","1203003001141701","MBEYA","KYELA","MATEMA",350,"KYELA",1,84.7
"2121","1203015002004801","MBEYA","KYELA","BUJONDE",351,"KYELA",1,84.7
"2122","1203015002009901","MBEYA","KYELA","BUJONDE",351,"KYELA",1,84.7
"2123","1203015002013601","MBEYA","KYELA","BUJONDE",351,"KYELA",1,84.7
"2124","1203015002015501","MBEYA","KYELA","BUJONDE",351,"KYELA",1,84.7
"2125","1203015002015801","MBEYA","KYELA","BUJONDE",351,"KYELA",1,84.7
"2126","1203015002015803","MBEYA","KYELA","BUJONDE",351,"KYELA",1,84.7
"2127","1203015002022501","MBEYA","KYELA","BUJONDE",351,"KYELA",1,84.7
"2128","1203015002022504","MBEYA","KYELA","BUJONDE",351,"KYELA",1,84.7
"2129","1203015002022505","MBEYA","KYELA","BUJONDE",351,"KYELA",1,84.7
"2130","1203015002024201","MBEYA","KYELA","BUJONDE",351,"KYELA",1,84.7
"2131","1203015002024205","MBEYA","KYELA","BUJONDE",351,"KYELA",1,84.7
"2132","1203015002024207","MBEYA","KYELA","BUJONDE",351,"KYELA",1,84.7
"2133","1203015002026001","MBEYA","KYELA","BUJONDE",351,"KYELA",1,84.7
"2134","1204007004011401","MBEYA","RUNGWE","LSANGE",375,"RUNGWE MASHARIKI",NA,NA
"2135","1204007004011601","MBEYA","RUNGWE","LSANGE",375,"RUNGWE MASHARIKI",NA,NA
"2136","1204007004015501","MBEYA","RUNGWE","LSANGE",375,"RUNGWE MASHARIKI",NA,NA
"2137","1204007004016801","MBEYA","RUNGWE","LSANGE",375,"RUNGWE MASHARIKI",NA,NA
"2138","1204007004028001","MBEYA","RUNGWE","LSANGE",375,"RUNGWE MASHARIKI",NA,NA
"2139","1204007004030301","MBEYA","RUNGWE","LSANGE",375,"RUNGWE MASHARIKI",NA,NA
"2140","1204007004034701","MBEYA","RUNGWE","LSANGE",375,"RUNGWE MASHARIKI",NA,NA
"2141","1204025007004701","MBEYA","RUNGWE","LUFINGO",376,"RUNGWE MAGHARIBI",1,82.4
"2142","1204025007009201","MBEYA","RUNGWE","LUFINGO",376,"RUNGWE MAGHARIBI",1,82.4
"2143","1204025007010801","MBEYA","RUNGWE","LUFINGO",376,"RUNGWE MAGHARIBI",1,82.4
"2144","1204025007017801","MBEYA","RUNGWE","LUFINGO",376,"RUNGWE MAGHARIBI",1,82.4
"2145","1204025007021901","MBEYA","RUNGWE","LUFINGO",376,"RUNGWE MAGHARIBI",1,82.4
"2146","1204025007023801","MBEYA","RUNGWE","LUFINGO",376,"RUNGWE MAGHARIBI",1,82.4
"2147","1204025007025701","MBEYA","RUNGWE","LUFINGO",376,"RUNGWE MAGHARIBI",1,82.4
"2148","1204025007040101","MBEYA","RUNGWE","LUFINGO",376,"RUNGWE MAGHARIBI",1,82.4
"2149","1204029002006801","MBEYA","RUNGWE","KIWIRA",377,"RUNGWE MAGHARIBI",1,82.4
"2150","1204029002009201","MBEYA","RUNGWE","KIWIRA",377,"RUNGWE MAGHARIBI",1,82.4
"2151","1204029002017501","MBEYA","RUNGWE","KIWIRA",377,"RUNGWE MAGHARIBI",1,82.4
"2152","1204029002018801","MBEYA","RUNGWE","KIWIRA",377,"RUNGWE MAGHARIBI",1,82.4
"2153","1204029002030001","MBEYA","RUNGWE","KIWIRA",377,"RUNGWE MAGHARIBI",1,82.4
"2154","1204029002032201","MBEYA","RUNGWE","KIWIRA",377,"RUNGWE MAGHARIBI",1,82.4
"2155","1204029002041101","MBEYA","RUNGWE","KIWIRA",377,"RUNGWE MAGHARIBI",1,82.4
"2156","1204029002041102","MBEYA","RUNGWE","KIWIRA",377,"RUNGWE MAGHARIBI",1,82.4
"2157","1204029002065201","MBEYA","RUNGWE","KIWIRA",377,"RUNGWE MAGHARIBI",1,82.4
"2158","1205014001009601","MBEYA","ILEJE","ISONGOLE",348,"ILEJE",1,80.5
"2159","1205014001021601","MBEYA","ILEJE","ISONGOLE",348,"ILEJE",1,80.5
"2160","1205014001028701","MBEYA","ILEJE","ISONGOLE",348,"ILEJE",1,80.5
"2161","1205014001032501","MBEYA","ILEJE","ISONGOLE",348,"ILEJE",1,80.5
"2162","1205014001032701","MBEYA","ILEJE","ISONGOLE",348,"ILEJE",1,80.5
"2163","1205014001039401","MBEYA","ILEJE","ISONGOLE",348,"ILEJE",1,80.5
"2164","1205014001045301","MBEYA","ILEJE","ISONGOLE",348,"ILEJE",1,80.5
"2165","1205015003014801","MBEYA","ILEJE","CHITETE",349,"ILEJE",1,80.5
"2166","1205015003026301","MBEYA","ILEJE","CHITETE",349,"ILEJE",1,80.5
"2167","1205015003026303","MBEYA","ILEJE","CHITETE",349,"ILEJE",1,80.5
"2168","1205015003029701","MBEYA","ILEJE","CHITETE",349,"ILEJE",1,80.5
"2169","1205015003032101","MBEYA","ILEJE","CHITETE",349,"ILEJE",1,80.5
"2170","1205015003044501","MBEYA","ILEJE","CHITETE",349,"ILEJE",1,80.5
"2171","1205015003051101","MBEYA","ILEJE","CHITETE",349,"ILEJE",1,80.5
"2172","1205015003051102","MBEYA","ILEJE","CHITETE",349,"ILEJE",1,80.5
"2173","1205015003055801","MBEYA","ILEJE","CHITETE",349,"ILEJE",1,80.5
"2174","1205015003070601","MBEYA","ILEJE","CHITETE",349,"ILEJE",1,80.5
"2175","1206006004014801","MBEYA","MBOZI","LSANSA",367,"MBOZI MAGHARIBI",1,88.9
"2176","1206006004026301","MBEYA","MBOZI","LSANSA",367,"MBOZI MAGHARIBI",1,88.9
"2177","1206006004026303","MBEYA","MBOZI","LSANSA",367,"MBOZI MAGHARIBI",1,88.9
"2178","1206006004029701","MBEYA","MBOZI","LSANSA",367,"MBOZI MAGHARIBI",1,88.9
"2179","1206006004029704","MBEYA","MBOZI","LSANSA",367,"MBOZI MAGHARIBI",1,88.9
"2180","1206006004032101","MBEYA","MBOZI","LSANSA",367,"MBOZI MAGHARIBI",1,88.9
"2181","1206006004044501","MBEYA","MBOZI","LSANSA",367,"MBOZI MAGHARIBI",1,88.9
"2182","1206006004051101","MBEYA","MBOZI","LSANSA",367,"MBOZI MAGHARIBI",1,88.9
"2183","1206006004051105","MBEYA","MBOZI","LSANSA",367,"MBOZI MAGHARIBI",1,88.9
"2184","1206006004055801","MBEYA","MBOZI","LSANSA",367,"MBOZI MAGHARIBI",1,88.9
"2185","1206006004070601","MBEYA","MBOZI","LSANSA",367,"MBOZI MAGHARIBI",1,88.9
"2186","1206007005000601","MBEYA","MBOZI","RUANDA",368,"MBOZI MASHARIKI",1,87.7
"2187","1206007005003301","MBEYA","MBOZI","RUANDA",368,"MBOZI MASHARIKI",1,87.7
"2188","1206007005004201","MBEYA","MBOZI","RUANDA",368,"MBOZI MASHARIKI",1,87.7
"2189","1206007005004401","MBEYA","MBOZI","RUANDA",368,"MBOZI MASHARIKI",1,87.7
"2190","1206007005008101","MBEYA","MBOZI","RUANDA",368,"MBOZI MASHARIKI",1,87.7
"2191","1206007005008301","MBEYA","MBOZI","RUANDA",368,"MBOZI MASHARIKI",1,87.7
"2192","1206007005009401","MBEYA","MBOZI","RUANDA",368,"MBOZI MASHARIKI",1,87.7
"2193","1206007005012201","MBEYA","MBOZI","RUANDA",368,"MBOZI MASHARIKI",1,87.7
"2194","1206007005012203","MBEYA","MBOZI","RUANDA",368,"MBOZI MASHARIKI",1,87.7
"2195","1206007005012204","MBEYA","MBOZI","RUANDA",368,"MBOZI MASHARIKI",1,87.7
"2196","1206016001002001","MBEYA","MBOZI","IHANDA",369,"MBOZI MAGHARIBI",1,88.9
"2197","1206016001003501","MBEYA","MBOZI","IHANDA",369,"MBOZI MAGHARIBI",1,88.9
"2198","1206016001003502","MBEYA","MBOZI","IHANDA",369,"MBOZI MAGHARIBI",1,88.9
"2199","1206016001021801","MBEYA","MBOZI","IHANDA",369,"MBOZI MAGHARIBI",1,88.9
"2200","1206016001022601","MBEYA","MBOZI","IHANDA",369,"MBOZI MAGHARIBI",1,88.9
"2201","1206016001038301","MBEYA","MBOZI","IHANDA",369,"MBOZI MAGHARIBI",1,88.9
"2202","1206016001040901","MBEYA","MBOZI","IHANDA",369,"MBOZI MAGHARIBI",1,88.9
"2203","1206016001043801","MBEYA","MBOZI","IHANDA",369,"MBOZI MAGHARIBI",1,88.9
"2204","1206016001044601","MBEYA","MBOZI","IHANDA",369,"MBOZI MAGHARIBI",1,88.9
"2205","1207004001013001","MBEYA","MBARALI","UBARUKU",353,"MBARALI",1,85.3
"2206","1207004001026801","MBEYA","MBARALI","UBARUKU",353,"MBARALI",1,85.3
"2207","1207004001040201","MBEYA","MBARALI","UBARUKU",353,"MBARALI",1,85.3
"2208","1207004001048601","MBEYA","MBARALI","UBARUKU",353,"MBARALI",1,85.3
"2209","1207004001055301","MBEYA","MBARALI","UBARUKU",353,"MBARALI",1,85.3
"2210","1207004001073701","MBEYA","MBARALI","UBARUKU",353,"MBARALI",1,85.3
"2211","1207004001074601","MBEYA","MBARALI","UBARUKU",353,"MBARALI",1,85.3
"2212","1208011001006701","MBEYA","MBEYA URBAN","IGAWILO",359,"MBEYA MJINI",1,73.9
"2213","1208011001006703","MBEYA","MBEYA URBAN","IGAWILO",359,"MBEYA MJINI",1,73.9
"2214","1208011001006705","MBEYA","MBEYA URBAN","IGAWILO",359,"MBEYA MJINI",1,73.9
"2215","1208011001007501","MBEYA","MBEYA URBAN","IGAWILO",359,"MBEYA MJINI",1,73.9
"2216","1208011001009401","MBEYA","MBEYA URBAN","IGAWILO",359,"MBEYA MJINI",1,73.9
"2217","1208011001009801","MBEYA","MBEYA URBAN","IGAWILO",359,"MBEYA MJINI",1,73.9
"2218","1208011001013501","MBEYA","MBEYA URBAN","IGAWILO",359,"MBEYA MJINI",1,73.9
"2219","1208011001014001","MBEYA","MBEYA URBAN","IGAWILO",359,"MBEYA MJINI",1,73.9
"2220","1208011001019101","MBEYA","MBEYA URBAN","IGAWILO",359,"MBEYA MJINI",1,73.9
"2221","1208011001020201","MBEYA","MBEYA URBAN","IGAWILO",359,"MBEYA MJINI",1,73.9
"2222","1208016305001601","MBEYA","MBEYA URBAN","ISYESYE",360,"MBEYA MJINI",1,73.9
"2223","1208016305003501","MBEYA","MBEYA URBAN","ISYESYE",360,"MBEYA MJINI",1,73.9
"2224","1208016305004502","MBEYA","MBEYA URBAN","ISYESYE",360,"MBEYA MJINI",1,73.9
"2225","1208016305005001","MBEYA","MBEYA URBAN","ISYESYE",360,"MBEYA MJINI",1,73.9
"2226","1208016305011001","MBEYA","MBEYA URBAN","ISYESYE",360,"MBEYA MJINI",1,73.9
"2227","1208016305013601","MBEYA","MBEYA URBAN","ISYESYE",360,"MBEYA MJINI",1,73.9
